Id	ppl-ref	ppl-ref_pos	ppl-ref_prod	ppl-ref_dep	ppl-prompt	ppl-prompt_pos	ppl-correct	ppl-correct_pos	ppl-correct_prod	ppl-correct_dep	ppl-ge	ppl-ge_pos	ppl-incorrect	ppl-incorrect_pos	ppl-incorrect_prod	ppl-incorrect_dep	maxsim_15_skip	maxsim_30_skip	maxsim_50_skip	maxsim_15_cbw	maxsim_30_cbw	maxsim_50_cbw	lda_sim-max	lda_sim-min	lda_sim-avg	ngram_match	ngram_match-lem	ngram_unseen-1	ngram_unseen-2	ngram_unseen-3	error_yn	error_count	error_ratio	parse_score-ratio	length_ratio	length_01	length_under-min	length_above-max	length_unknown	length_unknown-ratio	length_sounds	length_sounds-ratio	prompt_missing	prompt_missing-pct	prompt_DT	prompt_IN	prompt_MD	prompt_NN	prompt_VB	CLASS
9959	-40.65906	-4.768069	-15.80929	-24.33598	-2.833226	-3.678151	-24.11446	-4.356302	-13.1609	-32.69556	-25.74804	-46.02396	-16.20085	-4.266939	-13.47653	-29.70411	0.999080048333	0.994546587388	0.998418212779	0.997039851126	0.996599210798	0.989011707604	0.895446922371	0.544170587021	0.879279178445	4.13513513514	4.13513513514	0.285714285714	0.571428571429	1.0	0.0	0.0	0.0	0.902566364769	0.917902796402	1	0.0	0.0	0.0	0.0	7	1	3.0	0.6	0.0	1.0	0.0	1.0	1.0	0.0
10111	-23.64113	-3.583095	-9.374914	-16.55552	-3.134256	-2.851136	-17.84455	-3.576625	-8.745956	-28.02476	-27.11964	-41.36076	-20.48572	-3.938321	-8.873257	-25.46067	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.60874528005	0.984344356051	7.24324324324	7.24324324324	0.0	0.166666666667	1.0	0.0	0.0	0.0	0.735462380956	0.786773825487	1	0.0	0.0	0.0	0.0	6	1	2.0	0.4	0.0	1.0	0.0	1.0	0.0	1.0
10657	-28.29646	-3.403069	-7.444196	-9.861192	-2.532196	-2.01204	-18.5193	-2.821887	-6.975832	-14.01238	-23.69154	-27.37116	-16.05029	-2.730416	-6.910458	-12.73033	0.966431154586	0.870562634982	0.956076978615	0.915129156222	0.923546892605	0.843513863733	1.0	0.608075485713	0.984679974319	0.864864864865	0.864864864865	0.333333333333	0.666666666667	1.0	0.0	0.0	0.0	0.481993713117	0.393386912744	1	0.0	0.0	4.0	0.5	8	0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
10658	-33.9326	-8.683678	-11.52453	-18.73288	-2.532196	-2.405035	-20.77344	-6.506711	-11.73265	-23.35397	-30.75339	-36.69756	-17.31132	-5.584975	-11.48504	-21.21722	0.997505331168	0.97347612466	0.994153468068	0.990879909572	0.985089179637	0.966771499392	0.423659494091	0.256227819699	0.419923916818	1.86486486486	1.86486486486	0.4	0.8	1.0	0.0	0.0	0.0	0.816599489359	0.655644854573	1	0.0	0.0	0.0	0.0	6	0	4.0	0.8	1.0	1.0	0.0	1.0	1.0	1.0
11388	-38.16203	-7.806155	-14.03046	-18.7254	-2.833226	-2.851136	-23.73718	-5.091973	-13.8727	-28.02476	-25.41219	-41.36076	-15.56578	-5.303703	-13.11167	-25.46067	0.999080048333	0.994546587388	0.998418212779	0.997039851126	0.996599210798	0.989011707604	0.973941504003	0.592574494047	0.956880651882	4.13513513514	4.13513513514	0.166666666667	0.5	1.0	0.0	0.0	0.0	0.755689795603	0.786773825487	1	0.0	0.0	1.0	0.142857142857	7	0	3.0	0.6	0.0	1.0	0.0	1.0	1.0	0.0
11389	-31.3493	-14.40677	-15.54055	-16.96975	-2.833226	-3.518728	-19.68426	-7.764764	-13.59738	-18.68318	-23.24482	-32.03436	-16.34128	-7.314731	-13.20212	-16.97378	0.986021912595	0.943246363862	0.966118668128	0.956725641502	0.957324529718	0.809112514141	0.0	0.0	0.0	0.72972972973	0.72972972973	0.5	0.75	1.0	0.0	0.0	0.0	0.450487714061	0.524515883658	1	0.0	0.0	1.0	0.2	5	0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
11390	-30.74544	-4.999947	-11.25088	-9.797	-2.833226	-2.833226	-19.65431	-4.473862	-9.540503	-14.01238	-20.56289	-27.37116	-15.24685	-3.38937	-9.952579	-12.73033	0.986021912595	0.943246363862	0.966118668128	0.956725641502	0.957324529718	0.809112514141	0.0	0.0	0.0	0.72972972973	0.72972972973	0.333333333333	0.666666666667	1.0	0.0	0.0	0.0	0.301878185575	0.393386912744	1	0.0	0.0	3.0	0.5	6	0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
11446	-30.81775	-4.088904	-16.21888	-15.40758	-3.134256	-3.435286	-16.91593	-3.509971	-12.54356	-18.68318	-23.17136	-32.03436	-14.06014	-3.766175	-14.91281	-16.97378	0.995492690857	0.980821506714	0.9916591044	0.984347521255	0.987311717741	0.942825588129	1.0	0.0	0.949226506578	1.83783783784	1.83783783784	0.25	0.5	1.0	0.0	0.0	0.0	0.433896624971	0.524515883658	1	0.0	0.0	1.0	0.2	5	0	4.0	0.8	0.0	1.0	0.0	1.0	1.0	1.0
7434	-51.6492	-20.7256	-27.86022	-43.28298	-2.971693	-2.86312	-36.68543	-14.90008	-25.67744	-37.36635	-37.07561	-48.20527	-18.65353	-7.143751	-21.89108	-33.94756	0.825399299045	0.835435505135	0.842260492422	0.820279510955	0.831247277722	0.838070963837	0.749119918645	0.71295942312	0.746613804338	4.15384615385	4.15384615385	0.5	0.75	1.0	0.0	0.0	0.0	1.25840117687	1.16444362548	1	0.0	0.0	0.0	0.0	8	1	3.0	0.428571428571	1.0	0.0	0.0	0.0	1.0	0.0
7435	-36.0782	-15.80818	-28.20364	-36.25763	-2.974271	-2.897882	-23.29798	-9.209444	-22.12654	-37.36635	-30.30375	-50.68716	-23.93473	-9.59924	-22.54505	-33.94756	0.807304277917	0.76812647114	0.843347927827	0.810202406611	0.766381549034	0.843640671999	0.919380605018	0.828223270066	0.834974316242	3.03846153846	3.03846153846	0.375	0.625	1.0	0.0	0.0	0.0	1.13211616909	1.16444362548	1	0.0	0.0	0.0	0.0	8	1	2.0	0.285714285714	1.0	1.0	0.0	0.0	0.0	1.0
7436	-44.72271	-12.8679	-15.52931	-35.78108	-3.819369	-2.094778	-24.29635	-10.32084	-11.45697	-32.69556	-34.74372	-43.54207	-25.21027	-7.225051	-11.41037	-29.70411	0.765617781277	0.833072400762	0.837120601053	0.760393770786	0.829589924197	0.83368112156	1.0	0.952192456093	0.997249261286	5.23076923077	5.23076923077	0.285714285714	0.571428571429	1.0	0.0	0.0	0.0	0.84809468035	1.01888817229	1	0.0	0.0	1.0	0.125	8	0	2.0	0.285714285714	0.0	0.0	0.0	0.0	1.0	1.0
9232	-29.36625	-7.333822	-11.72346	-26.457	-2.092201	-2.060016	-20.49129	-7.186576	-10.10024	-28.02476	-27.55295	-38.87887	-14.41397	-6.117935	-9.400207	-25.46067	0.905007341731	0.931429925149	0.928603661286	0.902332079664	0.929740839293	0.926973610728	0.997711761281	0.913183533674	0.958825764289	4.53846153846	4.53846153846	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.84888185307	0.873332719108	1	0.0	0.0	0.0	0.0	6	1	1.0	0.142857142857	0.0	0.0	0.0	0.0	0.0	0.0
9233	-33.47956	-10.92821	-20.88589	-23.48751	-4.053452	-3.04902	-23.10454	-8.481171	-17.23787	-28.02476	-25.34454	-41.36076	-20.4431	-7.288443	-16.17595	-25.46067	0.516730541256	0.412859759318	0.444558239836	0.505970875341	0.402516682657	0.43455176551	0.337911646477	0.0	0.0129966017876	1.03846153846	1.03846153846	0.666666666667	1.0	1.0	0.0	0.0	0.0	1.0569612021	0.873332719108	1	0.0	0.0	1.0	0.142857142857	7	0	5.0	0.714285714286	1.0	1.0	0.0	1.0	0.0	1.0
9935	-41.8194	-10.42955	-9.099413	-23.27745	-2.939509	-2.286296	-28.19763	-10.47942	-8.351191	-23.35397	-31.64205	-36.69756	-20.03797	-7.786287	-8.936442	-21.21722	0.556359608987	0.63208590204	0.64303677345	0.546297363458	0.62383129318	0.635677298734	0.90090181064	0.857364445952	0.898424398198	1.5	1.5	0.6	1.0	1.0	0.0	0.0	0.0	0.854186448016	0.727777265923	1	0.0	0.0	0.0	0.0	5	1	5.0	0.714285714286	1.0	1.0	0.0	0.0	1.0	0.0
9936	-38.93423	-8.352208	-9.201427	-23.75496	-4.053452	-2.385999	-23.2148	-8.359565	-7.077499	-23.35397	-28.46329	-36.69756	-21.67833	-6.404162	-8.393004	-21.21722	0.548287841931	0.69397248798	0.665079153641	0.543398615887	0.688934770459	0.660325660281	0.968713247285	0.92187536375	0.966047011688	1.65384615385	1.65384615385	0.4	0.8	1.0	0.0	0.0	0.0	0.757847057974	0.727777265923	1	0.0	0.0	0.0	0.0	5	1	4.0	0.571428571429	1.0	1.0	0.0	0.0	1.0	1.0
8017	-32.60217	-16.37123	-19.7054	-25.3386	-14.50271	-15.0396	-26.15542	-10.86252	-15.85807	-28.02476	-28.82367	-41.36076	-21.92927	-7.209363	-14.79091	-25.46067	0.719451458856	0.692593184758	0.719831042715	0.719295081035	0.693281789847	0.720343721876	0.490254995876	0.0	0.184156070899	1.0	1.14285714286	0.666666666667	0.833333333333	1.0	0.0	0.0	0.0	0.899376554158	0.779651340016	1	0.0	0.0	0.0	0.0	6	1	2.0	0.5	0.0	0.0	0.0	1.0	0.0	1.0
8721	-30.28291	-11.78532	-20.36583	-26.27631	-13.93844	-14.44536	-20.14171	-7.710779	-14.63294	-23.35397	-29.92425	-36.69756	-21.16121	-8.442102	-15.53636	-21.21722	0.719451458856	0.692593184758	0.719831042715	0.719295081035	0.693281789847	0.720343721876	0.6074809475	0.0	0.228238291555	0.857142857143	1.0	0.6	1.0	1.0	0.0	0.0	0.0	0.833049035407	0.649709450014	1	0.0	0.0	0.0	0.0	6	0	2.0	0.5	0.0	0.0	0.0	1.0	0.0	1.0
9477	-32.24859	-9.231859	-19.97214	-18.56841	-10.25317	-10.21435	-20.47707	-6.479168	-18.99579	-18.68318	-26.24495	-32.03436	-22.34618	-7.643165	-17.76931	-16.97378	0.871433990325	0.820505838562	0.866858192619	0.871766929455	0.820495524764	0.866731076081	1.0	0.675047632448	0.811021844929	2.28571428571	2.42857142857	0.25	0.5	1.0	0.0	0.0	0.0	0.580081112665	0.519767560011	1	0.0	0.0	0.0	0.0	4	1	1.0	0.25	0.0	0.0	0.0	1.0	0.0	1.0
9603	-32.72148	-16.37123	-19.7054	-31.85809	-14.50271	-15.0396	-23.66806	-10.86252	-15.85807	-28.02476	-28.82367	-41.36076	-21.29391	-7.209363	-14.79091	-25.46067	0.719451458856	0.692593184758	0.719831042715	0.719295081035	0.693281789847	0.720343721876	0.858159240135	0.0	0.322374327659	1.0	1.14285714286	0.666666666667	0.833333333333	1.0	0.0	0.0	0.0	0.918736182799	0.779651340016	1	0.0	0.0	0.0	0.0	6	1	2.0	0.5	0.0	0.0	0.0	1.0	0.0	1.0
9714	-33.18371	-15.68793	-12.56785	-21.77016	-12.76235	-13.01429	-23.3077	-10.23488	-9.48597	-23.35397	-24.16081	-36.69756	-20.18057	-6.798834	-9.630407	-21.21722	0.719451458856	0.692593184758	0.719831042715	0.719295081035	0.693281789847	0.720343721876	0.685011746904	0.0	0.257327933839	1.0	1.14285714286	0.6	0.8	1.0	0.0	0.0	0.0	0.688205703038	0.649709450014	1	0.0	0.0	0.0	0.0	5	1	2.0	0.5	0.0	0.0	0.0	1.0	0.0	1.0
10394	-31.18996	-11.09308	-29.48567	-26.98452	-14.50271	-14.42976	-24.09795	-9.18609	-24.50121	-28.02476	-24.55059	-41.36076	-23.56988	-8.226296	-24.10834	-25.46067	0.719451458856	0.692593184758	0.719831042715	0.719295081035	0.693281789847	0.720343721876	0.581446400163	0.0	0.211678448923	1.0	1.14285714286	0.666666666667	0.833333333333	1.0	0.0	0.0	0.0	0.903069991105	0.779651340016	1	0.0	0.0	0.0	0.0	6	1	2.0	0.5	0.0	0.0	0.0	1.0	0.0	1.0
10555	-39.44397	-10.50102	-15.14576	-29.32445	-14.50271	-15.32454	-29.48976	-8.942674	-10.22127	-28.02476	-33.68788	-41.36076	-20.63453	-8.326399	-10.59861	-25.46067	0.719451458856	0.692593184758	0.719831042715	0.719295081035	0.693281789847	0.720343721876	0.575460378036	0.0	0.240253883207	1.0	1.14285714286	0.666666666667	0.833333333333	1.0	0.0	0.0	0.0	0.878785771884	0.779651340016	1	0.0	0.0	0.0	0.0	6	1	2.0	0.5	0.0	0.0	0.0	1.0	0.0	1.0
10841	-29.30687	-8.267479	-12.57012	-16.26234	-11.02198	-11.27393	-21.59369	-5.989172	-7.362779	-18.68318	-25.19159	-32.03436	-17.66989	-6.303111	-9.218394	-16.97378	0.719451458856	0.692593184758	0.719831042715	0.719295081035	0.693281789847	0.720343721876	0.741278515597	0.0	0.278474932659	1.0	1.14285714286	0.5	0.75	1.0	0.0	0.0	0.0	0.563583848416	0.519767560011	1	0.0	0.0	0.0	0.0	4	1	2.0	0.5	0.0	0.0	0.0	1.0	0.0	1.0
7870	-27.90557	-14.50309	-12.55343	-17.00857	-2.342458	-2.451602	-20.18126	-7.658107	-12.86571	-28.02476	-29.92151	-41.36076	-17.3093	-4.841626	-11.83104	-25.46067	0.890053333234	0.902626842518	0.903553180852	0.889293257858	0.902071176251	0.902840484984	0.999739027313	0.118498552764	0.257880479081	8.57142857143	8.57142857143	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.74979321266	0.802324849407	1	0.0	0.0	0.0	0.0	6	1	3.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0
8285	-41.00658	-17.1749	-21.24428	-39.56662	-3.241653	-4.032473	-30.62738	-16.03292	-19.40925	-37.36635	-39.02824	-48.61588	-26.05887	-12.19424	-18.33161	-33.94756	0.900766299285	0.914667012161	0.922233162263	0.899985683727	0.914074431382	0.921547791289	0.95744844638	0.152073987633	0.896393784926	10.2857142857	10.2857142857	0.25	0.5	1.0	0.0	0.0	0.0	0.961930429918	1.06976646588	1	0.0	0.0	0.0	0.0	9	0	2.0	0.333333333333	0.0	0.0	0.0	0.0	1.0	1.0
8286	-22.82494	-7.700243	-15.52512	-19.5926	-2.342458	-2.263277	-17.68519	-5.778367	-14.28092	-32.69556	-29.26749	-43.95268	-16.74536	-5.801025	-14.19245	-29.70411	1.0	1.0	1.0	1.0	1.0	1.0	0.999999998729	0.124256702136	0.936741944004	13.2857142857	13.2857142857	0.0	0.142857142857	1.0	0.0	0.0	0.0	1.039363238	0.936045657641	1	0.0	0.0	0.0	0.0	7	1	2.0	0.333333333333	0.0	0.0	0.0	0.0	1.0	1.0
10983	-23.22426	-8.080511	-14.96142	-19.12926	-2.643488	-2.673451	-17.61772	-5.929415	-13.46201	-28.02476	-29.17091	-39.28948	-16.27102	-5.792215	-13.07497	-25.46067	1.0	1.0	1.0	1.0	1.0	1.0	0.99999999917	0.113286826415	0.252789993401	10.4285714286	10.4285714286	0.0	0.166666666667	1.0	0.0	0.0	0.0	0.787381837539	0.802324849407	1	0.0	0.0	0.0	0.0	6	1	1.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	1.0
5883	-24.5365	-8.744318	-15.81073	-17.07668	-2.334454	-5.718539	-17.03383	-4.483338	-9.512982	-18.68318	-22.56817	-32.03436	-14.92078	-5.984886	-10.75242	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.999999946482	0.585449565772	0.805530969387	3.75	3.75	0.0	0.25	1.0	0.0	0.0	0.0	1.02253175767	0.821428283706	1	0.0	0.0	0.0	0.0	4	1	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0
6990	-35.85165	-15.64063	-19.71057	-22.44272	-2.584331	-7.647958	-17.29557	-5.239311	-12.76828	-18.68318	-25.88819	-32.03436	-18.60023	-9.492826	-13.98204	-16.97378	0.842459307289	0.836191191007	0.841031772823	0.842459307289	0.836191191007	0.841031772823	0.933814337785	0.440053223897	0.698615780909	2.0	2.0	0.25	0.75	1.0	0.0	0.0	0.0	1.2804933135	0.821428283706	1	0.0	0.0	0.0	0.0	4	1	2.0	0.666666666667	0.0	0.0	0.0	0.0	1.0	1.0
7003	-42.66003	-10.49423	-17.76503	-23.22008	-2.40824	-10.42611	-29.66821	-9.268653	-18.1734	-23.35397	-31.66874	-36.69756	-20.71986	-7.601801	-16.76801	-21.21722	0.843423852411	0.804166658717	0.756700947671	0.843407826892	0.804151488042	0.756680780017	0.504942347112	0.237017053561	0.382244766986	1.0	1.0	0.6	1.0	1.0	0.0	0.0	0.0	2.27715119753	1.02678535463	1	0.0	1.0	0.0	0.0	5	1	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
7004	-43.65093	-21.03007	-28.72944	-24.41641	-2.40824	-9.994912	-29.07418	-14.52512	-22.31289	-23.35397	-27.68265	-36.69756	-17.51122	-9.465603	-18.22508	-21.21722	0.783154895293	0.800966472563	0.742206289553	0.783154895293	0.800966472563	0.742206289553	0.364148571565	0.266819793129	0.324870399431	1.0	1.0	0.6	1.0	1.0	0.0	0.0	0.0	1.73285325266	1.02678535463	1	0.0	1.0	0.0	0.0	5	1	2.0	0.666666666667	0.0	0.0	0.0	0.0	1.0	0.0
7005	-24.5374	-4.71581	-11.27056	-12.56918	-2.158363	-5.667386	-17.28897	-4.57201	-9.326855	-14.01238	-23.5949	-27.37116	-14.54748	-4.581227	-9.547948	-12.73033	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.584386401255	0.805119288079	2.5	2.5	0.0	0.333333333333	1.0	0.0	0.0	0.0	1.49317573258	0.616071212779	1	0.0	0.0	0.0	0.0	3	1	3.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
7017	-38.33659	-17.36067	-23.88792	-33.66388	-2.584331	-11.71871	-19.79312	-5.632626	-17.84794	-28.02476	-32.63368	-41.36076	-24.11566	-9.578368	-18.61065	-25.46067	0.842459307289	0.836191191007	0.841031772823	0.842459307289	0.836191191007	0.841031772823	0.898581861083	0.513143312288	0.719792150667	2.0	2.5	0.5	0.833333333333	1.0	0.0	0.0	0.0	2.20686087805	1.23214242556	1	0.0	1.0	0.0	0.0	6	1	2.0	0.666666666667	0.0	0.0	0.0	0.0	1.0	0.0
7018	-50.39335	-29.49274	-26.02632	-37.29258	-2.584331	-11.3393	-32.20392	-20.41057	-23.05614	-32.69556	-33.6514	-46.02396	-20.42394	-14.31376	-22.48805	-29.70411	0.842459307289	0.836191191007	0.841031772823	0.842459307289	0.836191191007	0.841031772823	0.858978926472	0.633009483602	0.752471989965	2.0	2.5	0.571428571429	0.857142857143	1.0	0.0	0.0	0.0	2.95547553421	1.43749949649	1	0.0	1.0	0.0	0.0	7	1	2.0	0.666666666667	0.0	0.0	0.0	0.0	1.0	0.0
7202	-28.19067	-3.403069	-7.444196	-12.56879	-1.982271	-7.030564	-20.01957	-2.821887	-6.975832	-14.01238	-23.5949	-27.37116	-14.34118	-2.730416	-6.910458	-12.73033	0.865917659314	0.855143997108	0.82696246374	0.865904336546	0.855133917617	0.826948988589	0.89633709517	0.66557731759	0.79461359074	1.25	1.25	0.333333333333	0.666666666667	1.0	1.0	1.0	0.333333333333	1.53836862077	0.616071212779	1	0.0	0.0	0.0	0.0	3	1	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
7519	-24.5365	-8.744318	-15.81073	-17.07668	-2.334454	-5.718539	-17.03383	-4.483338	-9.512982	-18.68318	-22.56817	-32.03436	-14.92078	-5.984886	-10.75242	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.999999979548	0.584853792797	0.805387472726	3.75	3.75	0.0	0.25	1.0	0.0	0.0	0.0	1.02253175767	0.821428283706	1	0.0	0.0	0.0	0.0	4	1	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0
7562	-24.5365	-8.744318	-15.81073	-17.07668	-2.334454	-5.718539	-17.03383	-4.483338	-9.512982	-18.68318	-22.56817	-32.03436	-14.92078	-5.984886	-10.75242	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.999999973253	0.585379264906	0.805525127872	3.75	3.75	0.0	0.25	1.0	0.0	0.0	0.0	1.02253175767	0.821428283706	1	0.0	0.0	0.0	0.0	4	1	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0
7898	-24.5374	-4.71581	-11.27056	-12.56918	-2.158363	-5.667386	-17.28897	-4.57201	-9.326855	-14.01238	-23.5949	-27.37116	-14.54748	-4.581227	-9.547948	-12.73033	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.584336038078	0.80510661904	2.5	2.5	0.0	0.333333333333	1.0	0.0	0.0	0.0	1.49317573258	0.616071212779	1	0.0	0.0	0.0	0.0	3	1	3.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
8446	-24.49911	-7.066628	-12.74585	-12.96944	-0.60206	-7.350133	-18.62862	-6.052937	-10.78271	-14.01238	-19.98044	-27.37116	-15.54064	-5.757108	-10.56189	-12.73033	0.394968020713	0.134860897258	0.107699493692	0.395004297488	0.134863441114	0.107703290756	0.648894603283	0.474659556681	0.573198237806	0.0	0.5	1.0	1.0	1.0	0.0	0.0	0.0	1.26876397893	0.616071212779	1	0.0	0.0	0.0	0.0	3	1	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
8447	-24.04189	-4.412158	-9.736312	-11.22194	-1.50515	-6.366356	-16.06941	-3.594085	-8.931243	-9.341588	-20.72568	-22.70797	-17.22328	-3.601745	-8.853811	-8.48689	0.812218673294	0.724470648222	0.73652035913	0.812287843639	0.724557511206	0.736587142378	0.608142145665	0.457353350699	0.547549707698	0.5	0.5	0.5	1.0	1.0	0.0	0.0	0.0	0.891265458017	0.410714141853	1	0.0	0.0	0.0	0.0	2	1	3.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
9018	-24.5365	-8.744318	-15.81073	-17.07668	-2.334454	-5.718539	-17.03383	-4.483338	-9.512982	-18.68318	-22.56817	-32.03436	-14.92078	-5.984886	-10.75242	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.999999995563	0.585375589524	0.805519797113	3.75	3.75	0.0	0.25	1.0	0.0	0.0	0.0	1.02253175767	0.821428283706	1	0.0	0.0	0.0	0.0	4	1	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0
9112	-24.5365	-8.744318	-15.81073	-17.07668	-2.334454	-5.718539	-17.03383	-4.483338	-9.512982	-18.68318	-22.56817	-32.03436	-14.92078	-5.984886	-10.75242	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.999999948452	0.584968676435	0.805264728111	3.75	3.75	0.0	0.25	1.0	0.0	0.0	0.0	1.02253175767	0.821428283706	1	0.0	0.0	0.0	0.0	4	1	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0
9490	-24.5374	-4.71581	-11.27056	-12.56918	-2.158363	-5.667386	-17.28897	-4.57201	-9.326855	-14.01238	-23.5949	-27.37116	-14.54748	-4.581227	-9.547948	-12.73033	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.584763827689	0.805213595793	2.5	2.5	0.0	0.333333333333	1.0	0.0	0.0	0.0	1.49317573258	0.616071212779	1	0.0	0.0	0.0	0.0	3	1	3.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
10219	-35.85165	-15.64063	-19.71057	-22.44272	-2.584331	-7.647958	-17.29557	-5.239311	-12.76828	-18.68318	-25.88819	-32.03436	-18.60023	-9.492826	-13.98204	-16.97378	0.842459307289	0.836191191007	0.841031772823	0.842459307289	0.836191191007	0.841031772823	0.933663046937	0.439601876341	0.69836676729	2.0	2.0	0.25	0.75	1.0	0.0	0.0	0.0	1.2804933135	0.821428283706	1	0.0	0.0	0.0	0.0	4	1	2.0	0.666666666667	0.0	0.0	0.0	0.0	1.0	1.0
10247	-29.05584	-13.3092	-16.89589	-18.17937	-1.982271	-8.261013	-19.96162	-8.866052	-13.68024	-18.68318	-25.67753	-32.03436	-17.56286	-6.306341	-12.43923	-16.97378	0.865917659314	0.855143997108	0.82696246374	0.865904336546	0.855133917617	0.826948988589	0.843110144212	0.619135152563	0.743838126906	1.25	1.75	0.5	0.75	1.0	0.0	0.0	0.0	1.7840832717	0.821428283706	1	0.0	0.0	0.0	0.0	4	1	3.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
10784	-24.5365	-8.744318	-15.81073	-17.07668	-2.334454	-5.718539	-17.03383	-4.483338	-9.512982	-18.68318	-22.56817	-32.03436	-14.92078	-5.984886	-10.75242	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.999999985257	0.585308474687	0.80549331957	3.75	3.75	0.0	0.25	1.0	0.0	0.0	0.0	1.02253175767	0.821428283706	1	0.0	0.0	0.0	0.0	4	1	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0
11169	-29.77104	-3.797081	-9.589321	-12.56879	-3.304491	-6.678382	-20.22233	-3.87304	-9.247674	-14.01238	-23.5949	-27.37116	-15.2501	-3.625681	-8.434005	-12.73033	0.890965205016	0.851184727732	0.824755438599	0.890952301796	0.851169126235	0.824738109146	0.943879403557	0.794745840049	0.865042080049	1.75	1.75	0.333333333333	0.666666666667	1.0	0.0	0.0	0.0	1.47489156655	0.616071212779	1	0.0	0.0	1.0	0.25	4	0	2.0	0.666666666667	0.0	0.0	0.0	1.0	1.0	0.0
11428	-29.77104	-3.797081	-9.589321	-12.56879	-3.304491	-6.678382	-20.22233	-3.87304	-9.247674	-14.01238	-23.5949	-27.37116	-15.2501	-3.625681	-8.434005	-12.73033	0.890965205016	0.851184727732	0.824755438599	0.890952301796	0.851169126235	0.824738109146	0.943879403557	0.794745840049	0.865185942713	1.75	1.75	0.333333333333	0.666666666667	1.0	0.0	0.0	0.0	1.47489156655	0.616071212779	1	0.0	0.0	0.0	0.0	3	1	2.0	0.666666666667	0.0	0.0	0.0	1.0	1.0	0.0
6860	-31.29075	-3.397505	-9.303881	-11.62523	-2.926527	-2.143344	-20.96025	-3.622536	-8.945293	-18.68318	-22.13379	-32.03436	-16.87774	-4.150487	-8.974914	-16.97378	0.88903921251	0.814147656597	0.769106541425	0.865319241512	0.808370726156	0.763400851254	0.977606651854	0.0	0.756555954806	1.2972972973	1.2972972973	0.25	0.5	1.0	0.0	0.0	0.0	0.722711032648	0.708355006993	1	0.0	0.0	0.0	0.0	4	1	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
7982	-27.63112	-4.563478	-9.087749	-10.87784	-2.339316	-2.143344	-16.84224	-4.275748	-8.183101	-18.68318	-21.56571	-32.03436	-15.96569	-3.262062	-8.296465	-16.97378	0.710593126641	0.654200679438	0.671139865804	0.717794510504	0.662102827924	0.676520698562	0.977434022008	0.0	0.223228099219	1.81081081081	2.81081081081	0.25	0.5	1.0	0.0	0.0	0.0	0.688109768417	0.708355006993	1	0.0	0.0	0.0	0.0	4	1	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
8002	-27.63112	-4.563478	-9.087749	-10.87784	-2.339316	-2.143344	-16.84224	-4.275748	-8.183101	-18.68318	-21.56571	-32.03436	-15.96569	-3.262062	-8.296465	-16.97378	0.710593126641	0.654200679438	0.671139865804	0.717794510504	0.662102827924	0.676520698562	0.977625380543	0.0	0.258008984073	1.81081081081	2.81081081081	0.25	0.5	1.0	0.0	0.0	0.0	0.688109768417	0.708355006993	1	0.0	0.0	0.0	0.0	4	1	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
