ofto_error_count,Spell,Article_a_an_error_count,sva_error_count,RuleRepeatedLinkWords_error_count,Verbform_error_count,noun_error_count,Article_error_count,AdjAdv_error_count,Wordform_error_count,VerbCollocation_error_count,Id
0,0,0,0,0,0,0,0,0,0,0,11212
0,0,0,0,0,0,0,0,0,0,1,11213
0,0,0,0,0,0,0,0,0,0,0,11214
0,0,0,0,0,0,0,0,0,0,0,11215
0,0,0,0,0,0,0,0,0,0,0,11216
0,0,0,0,0,0,0,0,0,0,0,11217
0,0,0,0,0,0,0,0,0,0,1,11218
0,0,0,0,0,0,0,0,0,0,2,11219
0,0,0,0,0,0,0,0,0,0,0,11220
0,0,0,0,0,0,0,0,0,0,1,11221
0,0,0,0,0,0,0,0,0,0,0,11222
0,0,0,0,0,0,0,0,0,0,1,11223
0,0,0,0,0,0,0,0,0,0,2,11224
0,0,0,0,0,0,0,0,0,0,0,11225
0,0,0,0,0,0,0,0,0,0,0,11226
0,0,0,0,0,0,0,0,0,0,0,11227
0,0,0,0,0,0,0,0,0,0,0,11228
0,0,0,0,0,0,0,0,0,0,0,11229
0,0,0,0,0,0,0,0,0,0,0,11230
0,0,0,0,0,0,0,0,0,0,0,11231
0,0,0,0,0,0,0,0,0,0,0,11232
0,0,0,0,0,0,0,1,0,0,0,11233
0,0,0,0,0,0,0,0,0,0,0,11234
0,0,0,0,0,0,0,0,0,0,0,11235
0,0,0,0,0,0,0,0,0,0,0,11236
0,0,0,0,0,0,0,0,0,0,0,11237
0,0,0,0,0,0,0,0,0,0,0,11239
0,0,0,0,0,0,1,0,0,0,0,11240
0,0,0,0,0,0,1,0,0,0,0,11241
0,0,0,0,0,0,0,0,0,0,0,11242
0,0,0,0,0,0,0,0,0,0,0,11243
0,0,0,0,0,0,0,1,0,0,0,11244
0,0,0,0,0,0,0,0,0,0,0,11245
0,0,0,0,0,0,0,0,0,0,0,11246
0,0,0,0,0,0,0,1,0,0,0,11247
0,0,0,0,0,0,1,1,0,0,0,11248
0,0,0,0,0,0,1,1,0,0,0,11249
0,0,0,0,0,0,1,1,0,0,0,11250
0,0,0,0,0,0,0,0,0,0,0,11251
0,0,0,0,0,0,0,0,0,0,0,11252
0,0,0,0,0,0,0,1,0,0,0,11253
0,0,0,0,0,0,0,0,0,0,0,11254
0,0,0,0,0,0,0,0,0,0,0,11255
0,0,0,0,0,0,0,0,0,0,0,11257
0,0,0,0,0,0,0,0,0,0,0,11258
0,0,0,0,0,0,0,0,0,0,0,11259
0,0,0,0,0,0,0,0,0,0,0,11261
0,0,0,0,0,0,0,0,0,0,0,11262
0,0,0,0,0,0,0,0,0,0,0,11263
0,0,0,0,0,0,0,1,0,0,0,11265
0,0,0,0,0,0,0,0,0,0,0,11266
0,0,0,0,0,0,0,0,0,0,0,11268
0,0,0,0,0,0,0,0,0,0,0,11269
0,0,0,0,0,0,0,0,0,0,0,11270
0,0,0,0,0,0,0,0,0,0,0,11271
0,0,0,0,0,0,0,0,0,0,0,11272
0,0,0,0,0,0,0,0,0,0,0,11273
0,0,0,0,0,0,0,0,0,0,0,11274
0,0,0,0,0,0,0,0,0,0,0,11275
0,0,0,0,0,0,0,0,0,0,1,11276
0,0,0,0,0,0,0,0,0,0,1,11277
0,0,0,0,0,0,0,0,0,1,1,11278
0,0,0,0,0,0,0,0,0,0,1,11279
0,0,0,0,0,0,0,0,0,0,1,11280
0,0,0,0,0,0,0,0,0,0,0,11281
0,0,0,0,0,0,0,0,0,0,0,11282
0,0,0,0,0,0,0,1,0,0,0,11283
0,0,0,0,0,0,0,0,0,0,0,11284
0,0,0,0,0,0,0,0,0,0,0,11285
0,0,0,0,0,0,0,0,0,0,0,11286
0,0,0,0,0,0,0,0,0,0,0,11287
0,0,0,0,0,0,0,0,0,0,0,11288
0,0,0,0,0,0,0,0,0,0,0,11289
0,0,0,0,0,0,0,0,0,0,0,11290
0,0,0,0,0,0,0,0,0,0,0,11291
0,0,0,0,0,0,0,0,0,0,0,11292
0,0,0,0,0,0,0,0,0,0,0,11293
0,0,0,0,0,0,0,0,0,0,0,11294
0,0,0,0,0,0,0,0,0,0,0,11295
0,0,0,0,0,0,0,0,0,0,1,11296
0,0,0,0,0,0,0,0,0,0,0,11297
0,0,0,0,0,0,0,0,0,0,0,11298
0,0,0,0,0,0,1,0,0,0,0,11299
0,0,0,0,0,0,1,0,0,0,0,11302
0,0,0,0,0,0,0,0,0,0,0,11303
0,0,0,0,0,0,0,0,0,0,0,11304
0,0,0,0,0,0,0,1,0,0,0,11305
0,0,0,0,0,0,0,0,0,0,0,11306
0,0,0,0,0,0,0,1,0,0,0,11307
0,0,0,0,0,0,1,0,0,0,0,11308
0,0,0,0,0,0,0,0,0,0,0,11310
0,0,0,0,0,0,0,0,0,0,0,11311
0,0,0,1,0,0,0,0,0,0,0,11313
0,0,0,0,0,0,0,1,0,0,0,11314
0,0,0,0,0,0,0,0,0,0,0,11315
0,0,0,0,0,0,0,0,0,0,0,11316
0,0,0,0,0,0,0,0,0,0,0,11317
0,0,0,0,0,0,0,0,0,0,0,11318
0,0,0,0,0,0,0,1,0,0,0,11319
0,0,0,0,0,0,0,0,0,0,0,11320
0,0,0,0,0,0,0,0,0,0,0,11321
0,0,0,0,0,0,0,0,0,0,0,11322
0,0,0,0,0,0,0,0,0,0,0,11323
0,0,0,0,0,0,1,1,0,0,0,11324
0,0,0,0,0,0,1,1,0,0,0,11325
0,0,0,0,0,0,0,0,0,0,0,11326
0,0,0,0,0,0,0,0,0,0,0,11327
0,0,0,0,0,0,0,0,0,0,0,11328
0,0,0,0,0,0,0,0,0,0,0,11329
0,0,0,0,0,0,0,0,0,0,0,11330
0,0,0,0,0,0,0,0,0,0,0,11331
0,0,0,0,0,0,0,0,0,0,0,11332
0,0,0,0,0,0,0,0,0,0,0,11333
0,0,0,0,0,0,0,0,0,0,0,11334
0,0,0,0,0,0,0,0,0,0,0,11335
0,0,0,0,0,0,0,0,0,0,0,11336
0,0,0,0,0,0,0,0,0,0,0,11337
0,0,0,0,0,0,0,0,0,0,0,11338
0,0,0,0,0,0,0,0,0,0,0,11339
0,0,0,0,0,0,0,0,0,0,0,11340
0,0,0,0,0,0,0,0,0,0,0,11341
0,0,0,0,0,0,0,0,0,0,0,11342
0,0,0,0,0,0,0,0,0,0,0,11343
0,0,0,0,0,0,0,0,0,0,0,11344
0,0,0,0,0,0,0,0,0,0,1,11346
0,0,0,0,0,0,0,0,0,0,2,11347
0,0,0,0,0,0,0,0,0,0,0,11348
0,0,0,0,0,0,0,0,0,0,0,11349
0,0,0,0,0,0,0,0,0,0,0,11350
0,0,0,0,0,0,0,0,0,0,0,11351
0,0,0,0,0,0,0,0,0,0,0,11352
0,0,0,0,0,0,0,0,0,0,0,11353
0,0,0,0,0,0,0,0,0,0,0,11354
0,0,0,0,0,0,0,0,0,0,0,11355
0,0,0,0,0,0,0,0,0,0,0,11356
0,0,0,0,0,0,0,0,0,0,0,11357
0,0,0,0,0,0,0,0,0,0,1,11358
0,0,0,0,0,0,0,0,0,0,0,11359
0,0,0,0,0,0,0,0,0,0,0,11360
0,0,0,0,0,0,0,0,0,0,0,11361
0,0,0,0,0,0,0,0,0,0,0,11362
0,0,0,0,0,0,0,0,0,0,0,11363
0,0,0,0,0,0,0,0,0,0,0,11364
0,0,0,0,0,0,1,0,0,0,0,11365
0,0,0,0,0,0,0,0,0,0,0,11366
0,0,0,0,0,0,0,0,0,0,0,11367
0,0,0,0,0,0,0,0,0,0,0,11368
0,0,0,0,0,0,0,0,0,0,0,11369
0,0,0,0,0,0,0,0,0,0,0,11370
0,0,0,0,0,0,0,0,0,0,0,11371
0,0,0,0,0,0,1,0,0,0,0,11372
0,0,0,0,0,0,0,0,0,0,0,11373
0,0,0,0,0,0,0,0,0,0,0,11374
0,0,0,0,0,0,0,0,0,0,0,11375
0,0,0,0,0,0,0,0,0,0,0,11376
0,0,0,0,0,0,0,1,0,0,0,11377
0,0,0,0,0,0,0,0,0,0,0,11378
0,0,0,0,0,0,1,1,0,0,0,11379
0,0,0,0,0,0,0,0,0,0,0,11380
0,0,0,0,0,0,0,0,0,0,0,11381
0,0,0,0,0,0,0,0,0,0,0,11382
0,0,0,0,0,0,0,1,0,0,0,11384
0,0,0,0,0,0,0,0,0,0,0,11385
0,0,0,0,0,0,0,0,0,0,0,11386
0,0,0,0,0,0,0,0,0,0,0,11387
0,0,0,0,0,0,0,0,0,0,0,11388
0,0,0,0,0,0,0,0,0,0,0,11389
0,0,0,0,0,0,0,1,0,0,0,11390
0,0,0,0,0,0,0,0,0,0,0,11391
0,0,0,0,0,0,0,0,0,0,0,11392
0,0,0,0,0,0,0,0,0,0,0,11393
0,0,0,0,0,0,0,0,0,0,0,11394
0,0,0,0,0,0,0,0,0,0,0,11395
0,0,0,0,0,0,0,0,0,0,0,11396
0,0,0,0,0,0,0,0,0,0,0,11397
0,0,0,0,0,0,0,0,0,0,0,11398
0,0,0,0,0,0,0,1,0,0,0,11399
0,0,0,0,0,0,0,0,0,0,0,11400
0,0,0,0,0,0,0,0,0,0,0,11402
0,0,0,0,0,0,0,0,0,0,0,11403
0,0,0,0,0,0,0,0,0,0,0,11404
0,0,0,0,0,0,0,0,0,0,0,11405
0,0,0,0,0,0,0,0,0,0,0,11406
0,0,0,0,0,0,0,0,0,0,0,11407
0,0,0,0,0,0,0,0,0,0,0,11408
0,0,0,0,0,0,0,0,0,0,0,11409
0,0,0,0,0,0,0,0,0,0,0,11410
0,0,0,0,0,0,0,0,0,0,0,11411
0,0,0,0,0,0,0,0,0,0,0,11412
0,0,0,0,0,0,0,0,0,0,0,11413
0,0,0,0,0,0,0,0,0,0,1,11414
0,0,0,0,0,0,0,0,0,0,0,11415
0,0,0,0,0,0,0,0,0,0,0,11416
0,0,0,0,0,0,0,1,0,0,0,11417
0,0,0,0,0,0,0,0,0,0,0,11418
0,0,0,0,0,0,0,0,0,0,0,11419
0,0,0,0,0,0,0,0,0,0,0,11420
0,0,0,0,0,0,0,0,0,0,0,11421
0,0,0,0,0,0,0,0,0,1,1,11422
0,0,0,0,0,0,0,0,0,0,0,11423
0,0,0,0,0,0,0,0,0,0,0,11424
0,0,0,0,0,0,0,0,0,0,0,11425
0,0,0,0,0,0,0,0,0,0,0,11426
0,0,0,0,0,0,0,0,0,0,0,11427
0,0,0,0,0,0,0,0,0,0,0,11428
0,0,0,0,0,0,0,0,0,0,0,11429
0,0,0,0,0,0,0,0,0,0,0,11430
0,0,0,0,0,0,1,0,0,0,0,11431
0,0,0,0,0,0,1,0,0,0,0,11432
0,0,0,0,0,0,0,0,0,0,0,11433
0,0,0,0,0,0,0,1,0,0,0,11435
0,0,0,0,0,0,1,0,0,0,0,11436
0,0,0,0,0,0,1,0,0,0,0,11437
0,0,0,1,0,0,0,0,0,0,0,11439
0,0,0,1,0,0,0,0,0,0,0,11440
0,0,0,0,0,0,0,1,0,0,0,11441
0,0,0,0,0,0,1,0,0,0,0,11442
0,0,0,0,0,0,0,0,0,0,0,11443
0,0,0,0,0,0,0,0,0,0,0,11444
0,0,0,0,0,0,0,0,0,0,0,11445
0,0,0,0,0,0,0,1,0,0,0,11446
0,0,0,0,0,0,0,0,0,0,0,11447
0,0,0,0,0,0,0,0,0,0,0,11448
0,0,0,0,0,0,0,0,0,0,0,11449
0,0,0,0,0,0,0,0,0,0,0,11450
0,0,0,0,0,0,0,0,0,0,0,11451
0,0,0,0,0,0,0,1,0,0,0,11452
0,0,0,0,0,0,0,1,0,0,0,11453
0,0,0,0,0,0,0,0,0,0,0,11454
0,0,0,0,0,0,0,0,0,0,0,11455
0,0,0,0,0,0,0,0,0,0,0,11456
0,0,0,0,0,0,0,0,0,0,0,11457
0,0,0,0,0,0,0,0,0,0,0,11458
0,0,0,0,0,0,0,0,0,0,0,11459
0,0,0,0,0,0,0,0,0,0,0,11462
0,0,0,0,0,0,0,0,0,0,0,11463
0,0,0,0,0,0,0,0,0,0,0,11464
0,0,0,0,0,0,0,0,0,0,0,11465
0,0,0,0,0,0,0,0,0,0,0,11466
0,0,0,0,0,0,0,0,0,0,0,11467
0,0,0,0,0,0,0,0,0,0,0,11468
0,0,0,0,0,0,0,0,0,0,0,11470
0,0,0,0,0,0,0,0,0,0,1,11471
0,0,0,0,0,0,0,0,0,0,0,11472
0,0,0,0,0,0,0,0,0,0,0,11473
0,0,0,0,0,0,0,0,0,0,1,11474
0,0,0,0,0,0,0,0,0,0,1,11475
0,0,0,0,0,0,0,0,0,0,1,11477
0,0,0,0,0,0,0,0,0,1,1,11478
0,0,0,0,0,0,0,0,0,0,1,11479
0,0,0,0,0,0,0,0,0,0,1,11480
0,0,0,0,0,0,0,0,0,0,1,11481
0,0,0,0,0,0,0,0,0,0,0,11482
0,0,0,0,0,0,0,0,0,0,0,11483
0,0,0,0,0,0,0,0,0,0,0,11484
0,0,0,0,0,0,0,0,0,0,0,11485
0,0,0,0,0,0,0,1,0,0,0,11486
0,0,0,0,0,0,0,1,0,0,0,11487
0,0,0,0,0,0,0,0,0,0,1,11488
0,0,0,0,0,0,0,0,0,0,0,11489
0,0,0,0,0,0,0,0,0,0,0,11490
0,0,0,0,0,0,0,0,0,0,0,11491
0,0,0,0,0,0,0,0,0,0,0,11492
0,0,0,0,0,0,0,0,0,1,1,11493
0,0,0,0,0,0,0,0,0,0,0,11494
0,0,0,0,0,0,0,0,0,0,0,11495
0,0,0,0,0,0,0,0,0,0,0,11496
0,0,0,0,0,0,0,0,0,0,0,11497
0,0,0,0,0,0,0,0,0,0,0,11498
0,0,0,0,0,0,0,0,0,0,0,11499
0,0,0,0,0,0,1,0,0,0,0,11500
0,0,0,0,0,0,1,0,0,0,0,11501
0,0,0,0,0,0,0,0,0,0,0,11502
0,0,0,0,0,0,0,0,0,0,0,11503
0,0,0,0,0,0,0,0,0,0,0,11504
0,0,0,0,0,0,0,1,0,0,0,11505
0,0,0,0,0,0,0,0,0,0,0,11506
0,0,0,0,0,0,0,1,0,0,0,11507
0,0,0,0,0,0,0,0,0,0,0,11508
0,0,0,0,0,0,0,0,0,0,0,11509
0,0,0,0,0,0,0,0,0,0,0,11510
0,0,0,0,0,0,0,0,0,0,0,11511
0,0,0,0,0,0,0,0,0,0,0,11512
0,0,0,0,0,0,0,0,0,0,0,11513
0,0,0,0,0,0,0,0,0,0,0,11514
0,0,0,0,0,0,0,0,0,0,0,11515
0,0,0,0,0,0,0,0,0,0,0,11516
0,0,0,0,0,0,1,0,0,0,0,11517
0,0,0,0,0,0,0,0,0,0,0,11518
0,0,0,0,0,0,0,0,0,0,0,11519
0,0,0,0,0,0,0,0,0,0,0,11520
0,0,0,0,0,0,0,0,0,0,0,11521
0,0,0,0,0,0,0,0,0,0,0,11522
0,0,0,0,0,0,0,0,0,0,0,11523
0,0,0,0,0,0,0,0,0,0,0,11524
0,0,0,0,0,0,1,0,0,0,0,11526
0,0,0,0,0,0,0,0,0,0,0,11527
0,0,0,0,0,0,0,0,0,0,0,11528
0,0,0,0,0,0,0,0,0,0,0,11529
0,0,0,0,0,0,0,0,0,0,0,11530
0,0,0,0,0,0,0,0,0,0,0,11531
0,0,0,0,0,0,0,0,0,0,0,11532
0,0,0,0,0,0,0,0,0,0,0,11533
0,0,0,0,0,0,0,0,0,0,0,11534
0,0,0,0,0,0,0,0,0,0,0,11535
0,0,0,0,0,0,0,0,0,0,0,11536
0,0,0,0,0,0,0,0,0,0,0,11537
0,0,0,0,0,0,0,0,0,0,0,11538
0,0,0,0,0,0,0,0,0,0,0,11539
0,0,0,0,0,0,0,0,0,0,0,11540
0,0,0,0,0,0,0,0,0,0,0,11541
0,0,0,0,0,0,0,0,0,0,0,11542
0,0,0,0,0,0,0,0,0,0,0,11543
0,0,0,0,0,0,0,0,0,0,0,11544
0,0,0,0,0,0,0,0,0,0,0,11545
0,0,0,0,0,0,0,0,0,0,0,11546
0,0,0,0,0,0,0,0,0,0,0,11547
0,0,0,0,0,0,0,0,0,0,0,11548
0,0,0,0,0,0,0,0,0,0,0,11549
0,0,0,0,0,0,0,0,0,0,0,11550
0,0,0,0,0,0,0,0,0,0,0,11551
0,0,0,0,0,0,0,0,0,0,0,11552
0,0,0,0,0,0,0,0,0,0,0,11553
0,0,0,0,0,0,0,0,0,0,0,11554
0,0,0,0,0,0,0,0,0,0,0,11555
0,0,0,0,0,0,0,1,0,0,0,11556
0,0,0,0,0,0,0,0,0,0,0,11557
0,0,0,0,0,0,0,0,0,0,0,11558
0,0,0,0,0,0,0,0,0,0,1,11559
0,0,0,0,0,0,0,0,0,0,0,11560
0,0,0,0,0,0,0,0,0,0,0,11561
0,0,0,0,0,0,0,0,0,0,0,11562
0,0,0,0,0,0,0,0,0,0,0,11563
0,0,0,0,0,0,0,0,0,0,0,11564
0,0,0,0,0,0,0,0,0,0,0,11565
0,0,0,0,0,0,0,0,0,0,0,11566
0,0,0,0,0,0,0,0,0,0,0,11568
0,0,0,0,0,0,0,0,0,0,0,11569
0,0,0,0,0,0,0,0,0,0,0,11570
0,0,0,0,0,0,0,1,0,0,0,11571
0,0,0,0,0,0,0,0,0,0,0,11572
0,0,0,0,0,0,0,1,0,0,0,11573
0,0,0,0,0,0,0,0,0,0,1,11574
0,0,0,0,0,0,0,0,0,0,1,11575
0,0,0,0,0,0,0,0,0,0,0,11576
0,0,0,0,0,0,0,0,0,0,0,11577
0,0,0,0,0,0,0,0,0,0,0,11578
0,0,0,0,0,0,0,0,0,0,0,11579
0,0,0,0,0,0,0,0,0,0,0,11580
0,0,0,0,0,0,0,0,0,0,0,11581
0,0,0,0,0,0,0,0,0,0,0,11582
0,0,0,0,0,0,0,0,0,0,0,11583
0,0,0,0,0,0,0,0,0,0,0,11584
0,0,0,0,0,0,0,0,0,0,0,11585
0,0,0,0,0,0,0,0,0,0,0,11586
0,0,0,0,0,0,0,0,0,0,0,11587
0,0,0,0,0,0,0,0,0,0,0,11588
0,0,0,0,0,0,0,0,0,0,0,11589
0,0,0,0,0,0,0,0,0,0,0,11590
0,0,0,0,0,0,0,0,0,0,0,11591
0,0,0,0,0,0,1,0,0,0,0,11592
0,0,0,0,0,0,1,0,0,0,0,11593
0,0,0,0,0,0,0,0,0,0,0,11594
0,0,0,0,0,0,0,0,0,0,0,11595
0,0,0,0,0,0,0,1,0,0,0,11596
0,0,0,0,0,0,0,0,0,0,0,11597
0,0,0,0,0,0,0,1,0,0,0,11598
0,0,0,0,0,0,0,1,0,0,0,11599
0,0,0,0,0,0,0,0,0,0,0,11600
0,0,0,0,0,0,0,1,0,0,0,11601
0,0,0,0,0,0,0,0,0,0,0,11602
0,0,0,0,0,0,0,0,0,0,0,11603
0,0,0,0,0,0,0,0,0,0,0,11604
0,0,0,0,0,0,0,0,0,0,0,11605
0,0,0,0,0,0,0,0,0,0,0,11606
0,0,0,0,0,0,0,0,0,1,1,11607
0,0,0,0,0,0,0,0,0,0,0,11608
0,0,0,0,0,0,0,0,0,0,0,11609
0,0,0,0,0,0,0,0,0,0,0,11610
0,0,0,0,0,0,0,1,0,0,0,11611
0,0,0,0,0,0,0,0,0,0,0,11612
0,0,0,0,0,0,0,0,0,0,0,11613
0,0,0,0,0,0,0,0,0,0,0,11614
0,0,0,0,0,0,0,0,0,0,0,11615
0,0,0,0,0,0,0,0,0,0,0,11616
0,0,0,0,0,0,0,0,0,0,0,11617
0,0,0,0,0,0,0,0,0,0,0,11618
0,0,0,0,0,0,0,0,0,0,0,11619
0,0,0,0,0,0,0,0,0,0,0,11620
0,0,0,0,0,0,0,0,0,0,0,11621
0,0,0,0,0,0,0,0,0,0,0,11622
0,0,0,0,0,0,0,0,0,0,0,11623
0,0,0,0,0,0,0,0,0,0,0,11624
0,0,0,0,0,0,0,0,0,0,0,11625
0,0,0,0,0,0,0,0,0,0,0,11627
0,0,0,0,0,0,0,0,0,0,0,11628
0,0,0,0,0,0,0,0,0,0,0,11629
0,0,0,0,0,0,0,0,0,0,0,11630
0,0,0,0,0,0,0,0,0,0,0,11631
0,0,0,0,0,0,0,0,0,0,0,11632
0,0,0,0,0,0,0,0,0,0,0,11633
0,0,0,0,0,0,0,0,0,0,0,11634
0,0,0,0,0,0,0,0,0,0,0,11635
0,0,0,0,0,0,0,0,0,0,0,11636
0,0,0,0,0,0,0,0,0,0,0,11637
0,0,0,0,0,0,0,0,0,0,0,11638
0,0,0,0,0,0,0,0,0,0,0,11639
0,0,0,0,0,0,0,0,0,0,0,11640
0,0,0,0,0,0,0,0,0,0,0,11641
0,0,0,0,0,0,0,0,0,0,0,11642
0,0,0,0,0,0,0,0,0,0,0,11643
0,0,0,0,0,0,0,0,0,0,0,11644
0,0,0,0,0,0,0,0,0,0,0,11645
0,0,0,0,0,0,0,0,0,0,0,11646
0,0,0,0,0,0,0,0,0,0,0,11647
0,0,0,0,0,0,0,0,0,0,0,11648
0,0,0,0,0,0,0,0,0,0,0,11649
0,0,0,0,0,0,0,0,0,0,0,11650
0,0,0,0,0,0,0,0,0,0,0,11651
0,0,0,0,0,0,0,1,0,0,0,11652
0,0,0,0,0,0,0,0,0,1,0,11653
0,0,0,0,0,0,0,0,0,1,0,11654
0,0,0,0,0,0,0,0,0,0,0,11655
0,0,0,0,0,0,0,0,0,0,0,11656
0,0,0,0,0,0,0,0,0,0,0,11657
0,0,0,0,0,0,0,0,0,0,0,11658
0,0,0,0,0,0,0,0,0,0,0,11659
0,0,0,0,0,0,0,0,0,0,0,11660
0,0,0,0,0,0,0,0,0,0,0,11661
0,0,0,0,0,0,0,0,0,0,0,11663
0,0,0,0,0,0,0,0,0,0,0,11664
0,0,0,0,0,0,0,0,0,0,0,11665
0,0,0,0,0,0,0,0,0,0,0,11666
0,0,0,0,0,0,0,0,0,0,0,11667
0,0,0,0,0,0,0,0,0,0,0,11668
0,0,0,0,0,0,0,0,0,0,0,11669
0,0,0,0,0,0,0,1,0,0,0,11671
0,0,0,0,0,0,0,0,0,0,0,11672
0,0,0,0,0,0,0,0,0,0,0,11673
0,0,0,0,0,0,0,0,0,0,0,11674
0,0,0,0,0,0,0,0,0,0,0,11675
0,0,0,0,0,0,0,0,0,0,0,11676
0,0,0,0,0,0,0,0,0,0,0,5835
0,0,0,0,0,0,0,0,0,0,0,5836
0,0,0,0,0,0,0,0,0,0,0,5837
0,0,0,0,0,0,0,0,0,0,0,5839
0,0,0,0,0,0,0,0,0,0,0,5840
0,0,0,0,0,0,0,0,0,0,0,5841
0,0,0,0,0,0,0,0,0,0,0,5842
0,0,0,0,0,0,0,0,0,0,0,5843
0,0,0,0,0,0,0,0,0,0,0,5844
0,0,1,0,0,0,0,0,0,0,0,5845
0,0,0,0,0,0,0,0,0,0,0,5846
0,0,0,0,0,0,0,0,0,0,0,5847
0,0,0,0,0,0,0,0,0,0,0,5848
0,0,0,0,0,0,0,0,0,0,0,5849
0,0,0,0,0,0,0,0,0,0,0,5851
0,0,0,0,0,0,0,0,0,0,0,5852
0,0,0,0,0,0,0,0,0,0,0,5853
0,0,0,0,0,0,0,0,0,0,0,5854
0,0,0,1,0,0,0,0,0,0,0,5855
0,0,0,0,0,0,0,0,0,0,0,5856
0,0,0,0,0,0,0,0,0,0,0,5858
0,0,0,0,0,0,0,0,0,0,0,5859
0,0,0,0,0,0,0,0,0,0,0,5860
0,0,0,0,0,0,0,0,0,0,0,5861
0,0,0,0,0,0,0,0,0,0,0,5862
0,0,0,0,0,0,0,0,0,0,0,5863
0,0,0,0,0,0,0,0,0,0,0,5865
0,0,0,0,0,0,0,0,0,0,0,5867
0,0,0,0,0,0,0,0,0,0,0,5868
0,0,0,0,0,0,0,0,0,0,0,5869
0,0,0,0,0,0,0,1,0,0,0,5870
0,0,0,0,0,0,0,0,0,0,0,5871
0,0,0,0,0,0,0,1,0,0,0,5872
0,0,0,0,0,0,0,0,0,0,0,5873
0,0,0,0,0,0,0,0,0,0,0,5874
0,0,0,0,0,0,0,0,0,0,0,5876
0,0,0,0,0,0,0,0,0,0,0,5877
0,0,0,0,0,0,0,0,0,0,0,5878
0,0,0,0,0,0,0,0,0,0,0,5880
0,0,0,0,0,0,0,0,0,0,0,5881
0,0,0,0,0,0,0,0,0,0,0,5882
0,0,0,0,0,0,0,0,0,0,0,5883
0,0,0,0,0,0,0,0,0,0,0,5884
0,0,0,0,0,0,0,0,0,0,0,5885
0,0,0,0,0,0,0,0,0,0,0,5886
0,0,0,0,0,0,0,0,0,0,0,5887
0,0,0,0,0,0,0,0,0,0,0,5888
0,0,0,0,0,0,0,0,0,0,0,5889
0,0,0,0,0,0,0,0,0,0,0,5890
0,0,0,0,0,0,0,1,0,0,0,5893
0,0,0,0,0,0,0,1,0,0,0,5894
0,0,0,0,0,0,0,0,0,0,0,5895
0,0,0,0,0,0,0,0,0,0,0,5896
0,0,0,0,0,0,0,0,0,0,0,5897
0,0,0,0,0,0,0,0,0,0,0,5898
0,0,0,0,0,0,0,0,0,0,0,5899
0,0,0,0,0,0,0,0,0,0,0,5900
0,0,0,0,0,0,0,0,0,0,0,5901
0,0,0,0,0,0,0,0,0,0,0,5902
0,0,0,0,0,0,0,0,0,0,0,5903
0,0,0,0,0,0,0,0,0,0,0,5904
0,0,0,0,0,0,0,0,0,0,0,5905
0,0,0,0,0,0,0,0,0,0,0,5906
0,0,0,0,0,0,0,0,0,0,0,5907
0,0,0,0,0,0,0,0,0,0,0,5910
0,0,0,0,0,0,0,0,0,0,0,5911
0,0,0,0,0,0,0,0,0,0,0,5912
0,0,0,0,0,0,0,1,0,0,0,5913
0,0,0,0,0,0,0,0,0,0,0,5915
0,0,0,0,0,0,0,0,0,0,0,5916
0,0,0,0,0,0,0,0,0,0,0,5917
0,0,0,0,0,0,0,1,0,0,0,5918
0,0,0,0,0,0,0,0,0,0,0,5920
0,0,0,0,0,0,0,0,0,0,0,5921
0,0,0,0,0,0,0,0,0,0,0,5922
0,0,0,0,0,0,0,0,0,0,0,5923
0,0,0,0,0,0,0,0,0,0,0,5926
0,0,0,0,0,0,0,1,0,0,0,5929
0,0,0,0,0,0,0,0,0,0,0,5930
0,0,0,0,0,0,0,0,0,0,0,5931
0,0,0,0,0,0,0,0,0,0,0,5933
0,0,0,0,0,0,1,0,0,0,0,5934
0,0,0,0,0,0,0,0,0,0,0,5936
0,0,0,0,0,0,0,0,0,0,0,5937
0,0,0,0,0,0,0,0,0,0,0,5938
0,0,0,0,0,0,0,0,0,0,0,5939
0,0,0,0,0,0,0,0,0,0,0,5940
0,0,0,0,0,0,0,1,0,0,0,5941
0,0,0,0,0,0,0,0,0,0,0,5942
0,0,0,0,0,0,0,0,0,0,0,5943
0,0,0,0,0,0,0,0,0,0,0,5944
0,0,0,0,0,0,0,0,0,0,0,5945
0,0,0,0,0,0,0,1,0,0,0,5946
0,0,0,0,0,0,0,0,0,0,0,5947
0,0,0,0,0,0,0,0,0,0,0,5948
0,0,0,0,0,0,0,0,0,0,0,5949
0,0,0,0,0,0,0,0,0,0,0,5950
0,0,0,0,0,0,0,0,0,0,0,5951
0,0,0,0,0,0,0,0,0,0,0,5952
0,0,0,0,0,0,0,0,0,0,0,5954
0,0,0,0,0,0,0,0,0,0,1,5955
0,0,0,0,0,0,0,0,0,0,0,5956
0,0,0,0,0,0,0,0,0,0,0,5957
0,0,0,0,0,0,0,0,0,0,0,5958
0,0,0,0,0,0,0,0,0,0,0,5960
0,0,0,0,0,0,0,0,0,0,0,5961
0,0,0,0,0,0,0,0,0,0,0,5962
0,0,0,0,0,0,0,0,0,0,0,5963
0,0,0,0,0,0,0,0,0,0,0,5965
0,0,0,0,0,0,0,0,0,0,0,5966
0,0,0,0,0,0,0,0,0,0,0,5967
0,0,0,0,0,0,0,0,0,0,0,5968
0,0,0,0,0,0,0,0,0,0,0,5969
