"Id"	"Prompt"	"Wavfile"	"RecResult"	"Transcription"	"language"	"meaning"	"Trace"
"6076"	"Sag: Big Ben ist neben den Houses of Parliament"	"user-159_2014-10-22_18-48-01_utt_076.wav"	"big ben is near the houses of parliament"	"big ben is near the houses of parliament"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"6080"	"Sag: Big Ben ist neben den Houses of Parliament"	"user-159_2014-10-22_18-48-01_utt_083.wav"	"big ben is next to the big ben is near the houses of parliament"	"big ben is next to the oh big ben is near the houses of parliament"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"6109"	"Frag: 4 Tickets für Wicked"	"user-159_2014-10-23_19-48-55_utt_037.wav"	"i would like four tickets for wicked"	"i would like four tickets for wicked*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"6183"	"Frag: die Tagessuppe"	"user-162_2014-09-11_19-18-57_utt_061.wav"	"i'd like the soup of the day"	"like the soup of the day"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"6194"	"Sag: Ich möchte mit Visa bezahlen"	"user-166_2014-09-15_18-01-46_utt_011.wav"	"can i pay with visa"	"can i pay with v*a visa"	"correct"	"correct"	"M: 3-1 H: 2-1"
"6229"	"Frag: Gibt es einen Lebensmittelladen?"	"user-152_2014-10-28_07-44-29_utt_008.wav"	"do you have hairdryer leave store"	"do you have a grocery*z store"	"correct"	"correct"	"M: 3-1 H: 2-1"
"6234"	"Frag: ein Ticket für Sonntagabend"	"user-152_2014-10-28_07-44-29_utt_015.wav"	"i would like to go on sunday evening"	"i would like to go on sunday evening"	"correct"	"correct"	"M: 3-1 H: 2-1"
"6243"	"Frag: Zimmer für 3 Nächte"	"user-158_2014-10-26_17-29-06_utt_002.wav"	"twin room"	"three nights"	"correct"	"correct"	"M: 3-1 H: 2-1"
"6244"	"Frag: Zimmer für 3 Nächte"	"user-158_2014-10-26_17-29-06_utt_003.wav"	"single room"	"three nights"	"correct"	"correct"	"M: 3-1 H: 2-1"
"6268"	"Sag: Mir geht es gut"	"user-158_2014-10-26_17-38-33_utt_003.wav"	"the ordered"	"good"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"6269"	"Sag: Mir geht es gut"	"user-158_2014-10-26_17-38-33_utt_004.wav"	"room"	"good"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"6400"	"Sag: Ich möchte am Donnerstagabend gehen"	"user-167_2014-10-30_19-41-32_utt_024.wav"	"i would like to go on thursday evening"	"i would like to go at donn*a thursday*z evening"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"6434"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-179_2014-09-26_07-35-23_utt_010.wav"	"liz i want to pay with my credit card"	"xxx i want to xxx i want to pay with my credit card fuckin"	"incorrect"	"incorrect"	"M: 2-2 H: 1-2"
"6435"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-179_2014-09-26_07-35-23_utt_011.wav"	"i want to pay with my credit card"	"i want to pay with with my credit card"	"incorrect"	"incorrect"	"M: 2-2 H: 1-2"
"6439"	"Frag: Zimmer für 7 Nächte"	"user-179_2014-09-26_07-35-23_utt_018.wav"	"i liz's a lemonade paolo have um can i have a room for seven nights"	"xxx help me out can i have a room for seven nights"	"correct"	"correct"	"M: 2-2 H: 2-1"
"6563"	"Sag: Ich möchte mit Visa bezahlen"	"user-213_2014-06-03_15-31-28_utt_028.wav"	"can i pay with visa"	"can i pay with visa*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"6571"	"Sag: Ich bin aus Italien"	"user-213_2014-06-03_15-31-28_utt_040.wav"	"i'm from italy"	"i'm from italian"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"6600"	"Frag: ein Wasser mit Kohlensäure"	"user-213_2014-06-17_18-53-25_utt_023.wav"	"i would like a sparkling water"	"i would like a sparkling*z water"	"correct"	"correct"	"M: 2-2 H: 2-1"
"6607"	"Frag: Ich möchte die Rechnung"	"user-213_2014-06-17_18-53-25_utt_030.wav"	"can i pay with euro"	"thank you can i take the bill"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"6613"	"Frag: Ich möchte die Dessertkarte"	"user-213_2014-06-17_18-53-25_utt_038.wav"	"could i see the dessert menu"	"could i see the desert menu"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"6624"	"Frag: Apfelkuchen"	"user-213_2014-06-17_18-53-25_utt_052.wav"	"i would like the apple cake"	"i would like the apple cake"	"correct"	"correct"	"M: 2-2 H: 2-1"
"6644"	"Frag: einen Hamburger"	"user-213_2014-06-18_12-50-21_utt_026.wav"	"i would like a hamburger"	"i would like a hamburger*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"6648"	"Frag: Ich möchte die Dessertkarte"	"user-213_2014-06-18_12-50-21_utt_030.wav"	"could i see the dessert menu"	"could i see the desert menu"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"6650"	"Frag: Apfelkuchen"	"user-213_2014-06-18_12-50-21_utt_032.wav"	"i would like the lemon cake"	"i would like the apple*z cake"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"6683"	"Frag: Twinzimmer"	"user-213_2014-06-28_16-44-13_utt_018.wav"	"can i have a twin room"	"can i have a twinny room"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"6692"	"Sag: Ich bin aus Spanien"	"user-213_2014-06-28_16-44-13_utt_030.wav"	"i'm from spain"	"i'm from spain*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"6694"	"Sag: Die Hauptstadt von Spanien ist Madrid"	"user-213_2014-06-28_16-44-13_utt_032.wav"	"capital of spain is madrid"	"capital of spain is madrid"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
