"Id"	"Prompt"	"Wavfile"	"RecResult"	"Transcription"	"language"	"meaning"	"Trace"
"3344"	"Frag trotzdem: ein Ticket für Billy Elliot"	"user-73_2014-12-09_14-38-04_utt_077.wav"	"can i have a ticket for billy elliot"	"can i have a ticket for billy elliot"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3345"	"Frag trotzdem: ein Ticket für Billy Elliot"	"user-73_2014-12-09_14-38-04_utt_078.wav"	"can i have a ticket for billy elliot"	"can i have a ticket for billy elliot"	"correct"	"correct"	"M: 4-0 H: 3-0"
"3347"	"Frag: 2 Tickets nach London"	"user-73_2014-12-11_10-53-24_utt_004.wav"	"i would like two tickets to london"	"i would like two tickets to london"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3348"	"Sag: Ich heisse John"	"user-73_2014-12-13_20-54-09_utt_002.wav"	"my name is john"	"my name is john"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3349"	"Sag: Ich bin aus Frankreich"	"user-73_2014-12-13_20-54-09_utt_003.wav"	"i'm from france"	"i'm from france"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3350"	"Sag: Frankreich ist nicht in Afrika"	"user-73_2014-12-13_20-54-09_utt_004.wav"	"brown isn't in africa"	"france isn't in africa"	"correct"	"correct"	"M: 4-0 H: 3-0"
"3351"	"Sag: Frankreich ist in Europa"	"user-73_2014-12-13_20-54-09_utt_005.wav"	"i'm from is in europe"	"france is in europe"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3352"	"Sag: Die Hauptstadt von Frankreich ist Paris"	"user-73_2014-12-13_20-54-09_utt_007.wav"	"the capital of france is paris"	"the capital of france is paris"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3353"	"Sag: Ich habe 1 Schwester"	"user-73_2014-12-13_20-54-09_utt_008.wav"	"i have one sister"	"i have one sister"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3354"	"Sag: Ich gehe in die Ferien"	"user-73_2014-12-13_20-54-09_utt_009.wav"	"i go in the holidays"	"i go in the holiday"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"3355"	"Sag: Dies ist mein Pass"	"user-73_2014-12-13_20-54-09_utt_010.wav"	"this is my passport"	"this is my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3357"	"Sag: Dies ist mein Pass"	"user-73_2014-12-13_20-54-09_utt_012.wav"	"that's my passport"	"that's my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3358"	"Sag: Ich heisse Stephanie"	"user-73_2014-12-13_20-54-09_utt_015.wav"	"my name is stephanie"	"my name is stephanie"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3359"	"Sag: Ich bin aus Amerika"	"user-73_2014-12-13_20-54-09_utt_016.wav"	"i'm from america"	"i'm from america"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3360"	"Sag: Ich heisse Stephanie"	"user-73_2014-12-13_20-54-09_utt_018.wav"	"my name is stephanie"	"my name is stephanie"	"correct"	"correct"	"M: 4-0 H: 3-0"
"3361"	"Sag: Ich bin aus Irland"	"user-73_2014-12-13_20-54-09_utt_019.wav"	"i'm from ireland"	"i'm from ireland"	"correct"	"correct"	"M: 4-0 H: 3-0"
"3362"	"Sag: Ich heisse Nick"	"user-73_2014-12-13_20-54-09_utt_021.wav"	"my name is nick"	"my name is nick"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3363"	"Sag: Ich bin aus Österreich"	"user-73_2014-12-13_20-54-09_utt_022.wav"	"i'm from austria"	"i'm from austria"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3366"	"Sag: Ich habe 2 jüngere Schwestern"	"user-73_2014-12-13_20-54-09_utt_025.wav"	"i have two younger sisters"	"i have two younger sisters"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3367"	"Sag: Ich gehe in die Ferien"	"user-73_2014-12-13_20-54-09_utt_026.wav"	"i go in the holidays"	"i go in the holiday"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"3368"	"Sag: Dies ist mein Pass"	"user-73_2014-12-13_20-54-09_utt_027.wav"	"this is my passport"	"this is my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3369"	"Sag: Dies ist mein Pass"	"user-73_2014-12-13_20-54-09_utt_028.wav"	"this is my passport"	"this is my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3370"	"Sag: Dies ist mein Pass"	"user-73_2014-12-13_20-54-09_utt_029.wav"	"that's my passport"	"that's my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3371"	"Frag: ein Ticket zum Piccadilly Circus"	"user-73_2014-12-13_20-54-09_utt_032.wav"	"can i have a ticket to piccadilly circus"	"can i have a ticket to piccadilly*z circus"	"correct"	"correct"	"M: 3-1 H: 3-0"
"3372"	"Sag: Ich möchte mit Visa bezahlen"	"user-73_2014-12-13_20-54-09_utt_033.wav"	"i would like to pay with visa"	"i would like to pay with visa"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3373"	"Sag: Ich möchte mit Pfund bezahlen"	"user-73_2014-12-13_20-54-09_utt_034.wav"	"i would like to pay with euros"	"i would like to pay with pounds"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3374"	"Sag: Ich habe nur grosse Noten"	"user-73_2014-12-13_20-54-09_utt_035.wav"	"i have only big note"	"i have only big notes"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"3375"	"Sag: Ich habe nur grosse Noten"	"user-73_2014-12-13_20-54-09_utt_036.wav"	"i have only great note"	"i have only great note"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"3376"	"Sag: Ich habe nur grosse Noten"	"user-73_2014-12-13_20-54-09_utt_037.wav"	"i have only great note"	"i have only great note"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"3377"	"Frag: Wo ist der Geldautomat?"	"user-73_2014-12-13_20-54-09_utt_038.wav"	"where is the atm"	"where is the a t m"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3378"	"Frag: ein Ticket zum Green Park"	"user-73_2014-12-13_20-54-09_utt_042.wav"	"can i have a ticket to green park"	"can i have a ticket to green park"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3380"	"Sag: Ich möchte mit Euros bezahlen"	"user-73_2014-12-13_20-54-09_utt_044.wav"	"i would like to pay with euros"	"i would like to pay with euros"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3381"	"Sag: Ich habe nur grosse Noten"	"user-73_2014-12-13_20-54-09_utt_045.wav"	"i have only great note"	"i have only great note"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"3382"	"Frag: Wo ist der Geldautomat?"	"user-73_2014-12-13_20-54-09_utt_046.wav"	"wednesday p m"	"where is the a t m"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3383"	"Frag: ein Ticket zum Green Park"	"user-73_2014-12-13_20-54-09_utt_049.wav"	"can i have a ticket to green park"	"can i have a ticket to green park"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3384"	"Sag: Ich möchte mit Visa bezahlen"	"user-73_2014-12-13_20-54-09_utt_050.wav"	"i would like to pay with visa"	"i would like to pay with visa"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3385"	"Sag: Ich möchte mit Dollars bezahlen"	"user-73_2014-12-13_20-54-09_utt_051.wav"	"i would like to pay with dollars"	"i would like to pay with dollars"	"correct"	"correct"	"M: 4-0 H: 3-0"
"3386"	"Sag: Ich habe kleinere Note"	"user-73_2014-12-13_20-54-09_utt_052.wav"	"i have smaller notes"	"i have smaller notes"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3388"	"Sag: Ich möchte am Dienstagabend gehen"	"user-73_2014-12-13_20-54-09_utt_057.wav"	"i would like to go on tuesday night"	"i would like to go on tuesday night"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3391"	"Frag: Ticket für dieses Musical"	"user-73_2014-12-13_20-54-09_utt_060.wav"	""	"*silence"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"3392"	"Frag: Ticket für dieses Musical"	"user-73_2014-12-13_20-54-09_utt_061.wav"	"can i have a ticket to this musical"	"can i have a ticket to this musical"	"correct"	"correct"	"M: 3-1 H: 3-0"
"3393"	"Frag: Ticket für dieses Musical"	"user-73_2014-12-13_20-54-09_utt_062.wav"	"i would like a ticket to this musical"	"i would like a ticket to this musical"	"correct"	"correct"	"M: 3-1 H: 3-0"
"3394"	"Sag: Ich möchte in der ersten Reihe sitzen"	"user-73_2014-12-13_20-54-09_utt_063.wav"	"i would like to sit in the first row"	"i would like to sit in the first row"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3395"	"Frag: Tickets für das British Museum"	"user-73_2014-12-13_20-54-09_utt_064.wav"	""	"*silence"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"3396"	"Frag: Tickets für das British Museum"	"user-73_2014-12-13_20-54-09_utt_065.wav"	"i would like a ticket to the british museum"	"i would like tickets to the british museum"	"correct"	"correct"	"M: 3-1 H: 3-0"
"3397"	"Frag: 3 Tickets"	"user-73_2014-12-13_20-54-09_utt_066.wav"	"i need three tickets"	"i need three tickets"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3398"	"Sag: Mir geht es gut"	"user-73_2014-12-13_20-54-09_utt_069.wav"	"i am fine"	"i'm fine"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3399"	"Frag: Stiefel"	"user-73_2014-12-13_20-54-09_utt_070.wav"	"i would like boots"	"i would like boots"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3400"	"Frag: rote Stiefel"	"user-73_2014-12-13_20-54-09_utt_071.wav"	"i would like red boots"	"i would like red boots"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3401"	"Frag: Grösse 43"	"user-73_2014-12-13_20-54-09_utt_073.wav"	"i need five forty-three"	"i need a size forty-three"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3402"	"Frag: ein T-Shirt"	"user-73_2014-12-13_20-54-09_utt_074.wav"	"i would like a tee shirt"	"i would like a t-shirt"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3403"	"Frag: ein braunes T-Shirt"	"user-73_2014-12-13_20-54-09_utt_075.wav"	"i would like a t-shirt"	"i would like a brown t-shirt"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3405"	"Frag: Wie viel kostet es?"	"user-73_2014-12-13_20-54-09_utt_078.wav"	"how much does it cost"	"how much is is coast"	"incorrect"	"incorrect"	"M: 1-3 H: 0-3"
"3406"	"Sag: Dies ist zu teuer"	"user-73_2014-12-13_20-54-09_utt_079.wav"	"this is too expensive"	"this is too expensive"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3407"	"Sag: Mir geht es gut"	"user-73_2014-12-13_20-54-09_utt_082.wav"	"i am fine"	"i'm fine"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3408"	"Frag: Stiefel"	"user-73_2014-12-13_20-54-09_utt_083.wav"	"i would like boots"	"i would like boots"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3409"	"Frag: blaue Stiefel"	"user-73_2014-12-13_20-54-09_utt_084.wav"	"i would like blue boots"	"i would like blue boots"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3410"	"Frag: blaue Stiefel"	"user-73_2014-12-13_20-54-09_utt_085.wav"	"i would like blue boots"	"i would like blue boots"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3411"	"Frag: Grösse 39"	"user-73_2014-12-13_20-54-09_utt_086.wav"	"i need a saturday night"	"i need a size thirty-nine"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3412"	"Frag: ein Sweatshirt"	"user-73_2014-12-13_20-54-09_utt_087.wav"	"i would like a sweatshirt"	"i would like a sweatshirt"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3413"	"Frag: ein pinkiges Sweatshirt"	"user-73_2014-12-13_20-54-09_utt_088.wav"	"i would like a pink sweatshirt"	"i would like a pink sweatshirt"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3414"	"Frag: eine S"	"user-73_2014-12-13_20-54-09_utt_089.wav"	"i need a small"	"i need a size small"	"correct"	"correct"	"M: 3-1 H: 3-0"
"3417"	"Frag: Wie viel kostet das Sweatshirt?"	"user-73_2014-12-13_20-54-09_utt_092.wav"	"i would like sandals post this sweatshirt"	"how much does coast this sweatshirt"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"3418"	"Sag: Das Sweatshirt ist zu teuer"	"user-73_2014-12-13_20-54-09_utt_093.wav"	"the sweatshirt is too expensive"	"the sweatshirt is too expensive"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3419"	"Sag: Ich heisse Andrew"	"user-73_2014-12-14_13-08-44_utt_002.wav"	"with card"	"my name is andrew"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3420"	"Sag: Ich heisse Andrew"	"user-73_2014-12-14_13-08-44_utt_003.wav"	"my name is andrew"	"my name is andrew"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3421"	"Sag: Ich bin aus Irland"	"user-73_2014-12-14_13-08-44_utt_004.wav"	"i am from ireland"	"i am from ireland"	"correct"	"correct"	"M: 4-0 H: 3-0"
"3422"	"Frag: 2 Musical-Tickets"	"user-73_2014-12-14_13-08-44_utt_006.wav"	"can i have two musical tickets"	"can i have two musical tickets"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3423"	"Frag: 2 Musical-Tickets"	"user-73_2014-12-14_13-08-44_utt_007.wav"	"i would like three musical tickets"	"i would like two musical tickets"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3424"	"Frag: ein Ticket für Sonntagabend"	"user-73_2014-12-14_13-08-44_utt_008.wav"	"i would like a ticket for sunday evening"	"i would like a ticket for sunday evening"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3428"	"Frag: Ticket für dieses Musical"	"user-73_2014-12-14_13-08-44_utt_012.wav"	"i would like a ticket for the suite"	"i would like a ticket for this musical"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3429"	"Frag: Ticket für dieses Musical"	"user-73_2014-12-14_13-08-44_utt_013.wav"	"can i have a ticket for this musical"	"can i have a ticket for this musical"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3430"	"Frag: Ticket für dieses Musical"	"user-73_2014-12-14_13-08-44_utt_014.wav"	"i want i have a ticket for this musical"	"i want to have a ticket for this musical"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3431"	"Sag: Ich möchte vorne sitzen"	"user-73_2014-12-14_13-08-44_utt_015.wav"	"i want to sit in the eighth row"	"i want to sit in the front"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3432"	"Frag: Tickets für das Naturhistorische Museum"	"user-73_2014-12-14_13-08-44_utt_016.wav"	"i would like tickets for the nature history museum"	"i would like tickets for the nature history museum"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"3433"	"Frag: Tickets für das Naturhistorische Museum"	"user-73_2014-12-14_13-08-44_utt_017.wav"	"can i have tickets for the natural history museum"	"can i have tickets for the natural history museum"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3434"	"Frag: 3 Tickets"	"user-73_2014-12-14_13-08-44_utt_018.wav"	"i want"	"i need three tickets"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3435"	"Frag: 3 Tickets"	"user-73_2014-12-14_13-08-44_utt_019.wav"	"i would like with a"	"i would like three tickets"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3436"	"Frag: 1 Musical-Ticket"	"user-73_2014-12-14_13-08-44_utt_022.wav"	"i would like one musical ticket"	"i would like a musical ticket"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3438"	"Frag: ein Ticket für morgen Abend"	"user-73_2014-12-14_13-08-44_utt_024.wav"	"can i have a ticket for tomorrow night"	"can i have a ticket for tomorrow night"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3441"	"Sag: Ich möchte in der fünften Reihe sitzen"	"user-73_2014-12-14_13-08-44_utt_027.wav"	"i want to sit in the fifth row"	"i want to sit in the fifth row"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3442"	"Frag: Tickets für die National Gallery"	"user-73_2014-12-14_13-08-44_utt_028.wav"	"can i have tickets for the national gallery"	"can i have tickets for the national gallery"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3443"	"Frag: 3 Tickets"	"user-73_2014-12-14_13-08-44_utt_029.wav"	"i need three tickets"	"i need three tickets"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3444"	"Frag: 2 Tickets nach London"	"user-73_2014-12-14_13-26-16_utt_002.wav"	"i would like two tickets to london"	"i would like two tickets to london"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3445"	"Sag: Ich möchte am Montagnachmittag abreisen"	"user-73_2014-12-14_13-26-16_utt_003.wav"	"i would like to leave on monday afternoon"	"i would like to leave on monday afternoon"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3447"	"Frag: billiges Ticket"	"user-73_2014-12-14_13-26-16_utt_006.wav"	"i want to i would like a cheaper ticket row"	"i would like a cheaper ticket"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"3448"	"Frag: billiges Ticket"	"user-73_2014-12-14_13-26-16_utt_007.wav"	"i would like a ticket"	"i would like a cheap ticket"	"correct"	"correct"	"M: 4-0 H: 3-0"
"3449"	"Sag: Ich heisse Nick"	"user-73_2014-12-14_13-26-16_utt_009.wav"	"my name is nick"	"my name is nick"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3450"	"Sag: Ich bin aus Kanada"	"user-73_2014-12-14_13-26-16_utt_010.wav"	"i'm from canada"	"i'm from canada"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3451"	"Frag: ein Ticket nach London"	"user-73_2014-12-14_13-26-16_utt_013.wav"	"i would like a ticket to london"	"i would like a ticket to london"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3452"	"Sag: Ich möchte am Montag abreisen"	"user-73_2014-12-14_13-26-16_utt_014.wav"	"i would like to leave on monday"	"i would like to leave on monday"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3454"	"Frag: billiges Ticket"	"user-73_2014-12-14_13-26-16_utt_017.wav"	"i would like a jeans ticket"	"i would like a cheap ticket"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3455"	"Sag: Ich heisse Paul"	"user-73_2014-12-14_13-26-16_utt_019.wav"	"my name is paul"	"my name is paul"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3456"	"Sag: Ich bin aus der Schweiz"	"user-73_2014-12-14_13-26-16_utt_020.wav"	"i'm from switzerland"	"i'm from switzerland"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3457"	"Frag: ein Ticket nach Notting Hill"	"user-73_2014-12-14_13-26-16_utt_023.wav"	"can i have a ticket to notting"	"can i have a ticket to notting hill"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3458"	"Frag: ein Ticket nach Notting Hill"	"user-73_2014-12-14_13-26-16_utt_024.wav"	"can i have a ticket to notting hill"	"can i have a ticket to notting hill"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3459"	"Frag: ein Ticket nach Notting Hill"	"user-73_2014-12-14_13-26-16_utt_025.wav"	"um i would like a ticket to notting hill"	"i would like a ticket to notting hill"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3460"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-14_13-26-16_utt_026.wav"	"i would pay with my credit card"	"i want to pay with my credit card"	"correct"	"correct"	"M: 3-1 H: 3-0"
"3463"	"Frag: ein Ticket nach Notting Hill"	"user-73_2014-12-14_13-26-16_utt_031.wav"	"i would like a ticket to notting hill"	"i would like a ticket to notting hill"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3464"	"Sag: Ich möchte mit Mastercard bezahlen"	"user-73_2014-12-14_13-26-16_utt_032.wav"	"i would like to pay with mastercard"	"i would like to pay with mastercard"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3465"	"Sag: Ich möchte mit Mastercard bezahlen"	"user-73_2014-12-14_13-26-16_utt_033.wav"	"i would like to pay with mastercard"	"i would like to pay with mastercard"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3469"	"Sag: Ich möchte mit Dollars bezahlen"	"user-73_2014-12-14_13-26-16_utt_039.wav"	"i would like to pay with dollars"	"i would like to pay with dollars"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3470"	"Sag: Ich habe kleinere Note"	"user-73_2014-12-14_13-26-16_utt_040.wav"	"i have a reservoir notes"	"i have only smaller note"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"3471"	"Sag: Ich habe kleinere Note"	"user-73_2014-12-14_13-26-16_utt_041.wav"	"i have smaller notes"	"i have smaller notes"	"correct"	"correct"	"M: 4-0 H: 3-0"
"3472"	"Frag: ein Ticket zum Green Park"	"user-73_2014-12-14_13-26-16_utt_044.wav"	"i would like a ticket to green park"	"i would like a ticket to green park"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3474"	"Frag: Wo ist das British Museum?"	"user-73_2014-12-14_13-26-16_utt_048.wav"	"where is the british museum"	"where is the british museum"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3475"	"Frag: Wo ist Piccadilly Circus?"	"user-73_2014-12-14_13-26-16_utt_049.wav"	"where is the piccadilly circus"	"where is the piccadilly circus"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"3476"	"Frag: Welcher Bus fährt dorthin?"	"user-73_2014-12-14_13-26-16_utt_050.wav"	"which bus goes there"	"which bus goes there"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3477"	"Sag: Marble Arch ist gegenüber dem Hyde Park"	"user-73_2014-12-14_13-26-16_utt_052.wav"	"marble arch is opposite hyde park"	"marble arch is opposite hyde park"	"correct"	"correct"	"M: 3-1 H: 3-0"
"3478"	"Frag: Wo ist die National Gallery?"	"user-73_2014-12-14_13-26-16_utt_055.wav"	"where is the national gallery"	"where is the national gallery"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3480"	"Frag: Welcher Bus fährt dorthin?"	"user-73_2014-12-14_13-26-16_utt_057.wav"	"which bus goes there"	"which bus goes there"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3481"	"Sag: Der Tower ist nahe der Tower Bridge"	"user-73_2014-12-14_13-26-16_utt_059.wav"	"the tower is near tower bridge"	"the tower is near tower bridge"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3482"	"Sag: Ich muss gehen"	"user-73_2014-12-14_13-26-16_utt_061.wav"	"i want to go"	"i want to go"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3483"	"Sag: Ich muss gehen"	"user-73_2014-12-14_13-26-16_utt_062.wav"	"i want to go"	"i want to go"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3484"	"Sag: Ich muss gehen"	"user-73_2014-12-14_13-26-16_utt_063.wav"	"i want museum"	"i want to go"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3485"	"Sag: Mir geht es gut"	"user-73_2014-12-14_13-26-16_utt_066.wav"	"hairdryer"	"i'm fine"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3486"	"Frag: Sandalen"	"user-73_2014-12-14_13-26-16_utt_067.wav"	"i would like sandals"	"i would like sandals"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3487"	"Frag: braune Sandalen"	"user-73_2014-12-14_13-26-16_utt_068.wav"	"i would like brown sandals"	"i would like brown sandals"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3489"	"Frag: Hosen"	"user-73_2014-12-14_13-26-16_utt_070.wav"	"i would like pants"	"i would like pants"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3490"	"Frag: Hosen"	"user-73_2014-12-14_13-26-16_utt_071.wav"	"i would like a"	"i would like pants"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3491"	"Frag: Hosen"	"user-73_2014-12-14_13-26-16_utt_072.wav"	"i would like carrots"	"i would like pants"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3492"	"Sag: Mir geht es gut"	"user-73_2014-12-14_13-26-16_utt_075.wav"	"i'm fine"	"i'm fine"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3493"	"Frag: Sandalen"	"user-73_2014-12-14_13-26-16_utt_076.wav"	"i would like sandals"	"i would like sandals"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3494"	"Frag: weisse Sandalen"	"user-73_2014-12-14_13-26-16_utt_077.wav"	"i would like white sandals"	"i would like white sandals"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3496"	"Frag: ein T-Shirt"	"user-73_2014-12-14_13-26-16_utt_079.wav"	"i would like a tee shirt"	"i would like a t-shirt"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3497"	"Frag: ein pinkiges T-Shirt"	"user-73_2014-12-14_13-26-16_utt_080.wav"	"i would like a pink tee shirt"	"i would like a pink t-shirt"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3499"	"Sag: Dies ist zu gross"	"user-73_2014-12-14_13-26-16_utt_082.wav"	"that's too large"	"that's too large"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3500"	"Sag du möchtest nicht: dieses T-Shirt"	"user-73_2014-12-14_13-26-16_utt_083.wav"	"i don't have a t-shirt"	"i don't want to have this t-shirt"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3501"	"Sag du möchtest nicht: dieses T-Shirt"	"user-73_2014-12-14_13-26-16_utt_084.wav"	"room"	"no"	"incorrect"	"incorrect"	"M: 1-3 H: 0-3"
"3502"	"Sag du möchtest nicht: dieses T-Shirt"	"user-73_2014-12-14_13-26-16_utt_085.wav"	"i do not want this t-shirt"	"i do not want this t-shirt"	"correct"	"correct"	"M: 4-0 H: 3-0"
"3503"	"Sag, dass du es nicht möchtest"	"user-73_2014-12-14_13-26-16_utt_086.wav"	"i do not want this"	"i do not want this"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3504"	"Sag: Mir geht es gut"	"user-73_2014-12-14_13-26-16_utt_088.wav"	"a buy"	"i'm fine"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3505"	"Frag: Sandalen"	"user-73_2014-12-14_13-26-16_utt_089.wav"	"i would like sandals"	"i would like sandals"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3506"	"Frag: rote Sandalen"	"user-73_2014-12-14_13-26-16_utt_090.wav"	"i would like red sandals"	"i would like red sandals"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3508"	"Frag: ein T-Shirt"	"user-73_2014-12-14_13-26-16_utt_092.wav"	"i would like a t-shirt"	"i would like a t-shirt"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3509"	"Frag: ein weisses T-Shirt"	"user-73_2014-12-14_13-26-16_utt_093.wav"	"i would like a white shirt"	"i would like a white t-shirt"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3510"	"Frag: eine L"	"user-73_2014-12-14_13-26-16_utt_095.wav"	"i need a large"	"i need a large"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3513"	"Sag: Das T-Shirt ist zu teuer"	"user-73_2014-12-14_13-26-16_utt_098.wav"	"the tee shirt is too expensive"	"the t-shirt is too expensive"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3514"	"Sag: Mir geht es gut"	"user-73_2014-12-14_13-26-16_utt_102.wav"	"i am fine"	"i am fine"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3515"	"Frag: Stiefel"	"user-73_2014-12-14_13-26-16_utt_103.wav"	"i will have boot"	"i would have boots"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"3516"	"Frag: Stiefel"	"user-73_2014-12-14_13-26-16_utt_104.wav"	"i would like boots"	"i would like boots"	"correct"	"correct"	"M: 4-0 H: 0-0"
"3517"	"Frag: braune Stiefel"	"user-73_2014-12-14_13-26-16_utt_105.wav"	"i would like brown boots"	"i would like brown boots"	"correct"	"correct"	"M: 4-0 H: 0-0"
